年度,性別,縣市,癌別,WHO2000年人口標準化發生率(每10萬人口),粗發生率(每10萬人口)
2004,男,高雄市,眼及淚腺,0.22,0.21
2004,男,新竹市,眼及淚腺,0.65,0.51
2004,男,嘉義市,眼及淚腺,0.62,0.74
2004,男,新北市,眼及淚腺,0.24,0.16
2004,男,桃園縣,眼及淚腺,0.64,0.53
2004,男,苗栗縣,眼及淚腺,0.46,0.34
2004,男,彰化縣,眼及淚腺,0.76,0.73
2004,男,嘉義縣,眼及淚腺,0.24,0.34
2004,男,屏東縣,眼及淚腺,0.35,0.21
2004,男,金門縣,眼及淚腺,2.67,2.94
2004,女,全國,眼及淚腺,0.16,0.14
2004,女,台北市,眼及淚腺,0.19,0.15
2004,女,高雄市,眼及淚腺,0.25,0.22
2004,女,嘉義市,眼及淚腺,0.61,0.74
2004,女,新北市,眼及淚腺,0.19,0.11
2004,女,桃園縣,眼及淚腺,0.26,0.22
2004,女,苗栗縣,眼及淚腺,0.28,0.37
2004,女,南投縣,眼及淚腺,0.34,0.39
2004,女,嘉義縣,眼及淚腺,0.38,0.76
2004,女,屏東縣,眼及淚腺,0.23,0.23
2004,女,澎湖縣,眼及淚腺,3.6,2.26
2005,不分男女,全國,眼及淚腺,0.24,0.21
2005,不分男女,台北市,眼及淚腺,0.24,0.19
2005,不分男女,台中市,眼及淚腺,0.14,0.12
2005,不分男女,台南市,眼及淚腺,0.21,0.27
2005,不分男女,高雄市,眼及淚腺,0.27,0.22
2005,不分男女,基隆市,眼及淚腺,0.74,0.51
2005,不分男女,新竹市,眼及淚腺,0.31,0.26
2005,不分男女,嘉義市,眼及淚腺,0.29,0.37
2005,不分男女,新北市,眼及淚腺,0.22,0.16
2005,不分男女,桃園縣,眼及淚腺,0.15,0.16
2005,不分男女,宜蘭縣,眼及淚腺,0.39,0.22
2005,不分男女,苗栗縣,眼及淚腺,0.11,0.18
2005,不分男女,彰化縣,眼及淚腺,0.36,0.3
2005,不分男女,南投縣,眼及淚腺,0.11,0.19
2005,不分男女,雲林縣,眼及淚腺,0.53,0.41
2005,不分男女,嘉義縣,眼及淚腺,0.15,0.18
2005,不分男女,屏東縣,眼及淚腺,0.4,0.22
2005,不分男女,花蓮縣,眼及淚腺,0.24,0.29
2005,不分男女,台東縣,眼及淚腺,0.7,0.42
2005,男,全國,眼及淚腺,0.28,0.25
2005,男,台北市,眼及淚腺,0.16,0.16
2005,男,台中市,眼及淚腺,0.29,0.23
2005,男,台南市,眼及淚腺,0.15,0.21
2005,男,高雄市,眼及淚腺,0.37,0.29
2005,男,基隆市,眼及淚腺,0.98,0.5
2005,男,新竹市,眼及淚腺,0.67,0.51
2005,男,嘉義市,眼及淚腺,0.59,0.74
2005,男,新北市,眼及淚腺,0.3,0.21
2005,男,桃園縣,眼及淚腺,0.2,0.21
2005,男,苗栗縣,眼及淚腺,0.23,0.34
2005,男,彰化縣,眼及淚腺,0.35,0.29
2005,男,雲林縣,眼及淚腺,1.02,0.78
2005,男,嘉義縣,眼及淚腺,0.27,0.34
2005,男,屏東縣,眼及淚腺,0.39,0.21
2005,男,花蓮縣,眼及淚腺,0.44,0.55
2005,女,全國,眼及淚腺,0.2,0.16
2005,女,台北市,眼及淚腺,0.33,0.22
2005,女,台南市,眼及淚腺,0.28,0.33
2005,女,高雄市,眼及淚腺,0.16,0.15
2005,女,基隆市,眼及淚腺,0.42,0.52
2005,女,新北市,眼及淚腺,0.15,0.11
2005,女,桃園縣,眼及淚腺,0.1,0.11
2005,女,宜蘭縣,眼及淚腺,0.81,0.45
2005,女,彰化縣,眼及淚腺,0.35,0.31
2005,女,南投縣,眼及淚腺,0.21,0.39
2005,女,屏東縣,眼及淚腺,0.42,0.23
2005,女,台東縣,眼及淚腺,1.48,0.89
2006,不分男女,全國,眼及淚腺,0.25,0.22
2006,不分男女,台北市,眼及淚腺,0.14,0.15
2006,不分男女,台中市,眼及淚腺,0.15,0.12
2006,不分男女,台南市,眼及淚腺,0.25,0.16
2006,不分男女,高雄市,眼及淚腺,0.57,0.54
2006,不分男女,基隆市,眼及淚腺,0.22,0.26
2006,不分男女,新竹市,眼及淚腺,0.3,0.25
2006,不分男女,新北市,眼及淚腺,0.22,0.19
2006,不分男女,桃園縣,眼及淚腺,0.21,0.21
2006,不分男女,新竹縣,眼及淚腺,0.53,0.41
2006,不分男女,彰化縣,眼及淚腺,0.2,0.23
2006,不分男女,雲林縣,眼及淚腺,0.24,0.14
2006,不分男女,嘉義縣,眼及淚腺,0.19,0.36
2006,不分男女,屏東縣,眼及淚腺,0.41,0.34
2006,不分男女,台東縣,眼及淚腺,0.97,0.85
2006,男,全國,眼及淚腺,0.28,0.25
2006,男,台北市,眼及淚腺,0.2,0.16
2006,男,台中市,眼及淚腺,0.29,0.23
2006,男,台南市,眼及淚腺,0.21,0.11
2006,男,高雄市,眼及淚腺,0.46,0.5
2006,男,基隆市,眼及淚腺,0.44,0.5
2006,男,新竹市,眼及淚腺,0.58,0.5
2006,男,新北市,眼及淚腺,0.17,0.11
2006,男,桃園縣,眼及淚腺,0.39,0.41
2006,男,新竹縣,眼及淚腺,0.47,0.4
2006,男,彰化縣,眼及淚腺,0.43,0.44
2006,男,雲林縣,眼及淚腺,0.45,0.26
2006,男,屏東縣,眼及淚腺,0.37,0.43
2006,男,台東縣,眼及淚腺,0.37,0.8
2006,女,全國,眼及淚腺,0.22,0.19
2006,女,台北市,眼及淚腺,0.09,0.15
2006,女,台南市,眼及淚腺,0.3,0.22
2006,女,高雄市,眼及淚腺,0.69,0.59
2006,女,新北市,眼及淚腺,0.25,0.27
2006,女,新竹縣,眼及淚腺,0.6,0.43
2006,女,嘉義縣,眼及淚腺,0.36,0.76
2006,女,屏東縣,眼及淚腺,0.45,0.23
2006,女,台東縣,眼及淚腺,1.57,0.9
2007,不分男女,全國,眼及淚腺,0.28,0.24
2007,不分男女,台北市,眼及淚腺,0.34,0.27
2007,不分男女,台中市,眼及淚腺,0.25,0.23
2007,不分男女,台南市,眼及淚腺,0.32,0.21
2007,不分男女,高雄市,眼及淚腺,0.2,0.18
2007,不分男女,新竹市,眼及淚腺,0.56,0.5
2007,不分男女,新北市,眼及淚腺,0.23,0.18
2007,不分男女,桃園縣,眼及淚腺,0.25,0.21
2007,不分男女,新竹縣,眼及淚腺,0.77,0.61
2007,不分男女,宜蘭縣,眼及淚腺,0.17,0.22
2007,不分男女,苗栗縣,眼及淚腺,0.1,0.18
2007,不分男女,彰化縣,眼及淚腺,0.14,0.08
2007,不分男女,南投縣,眼及淚腺,0.57,0.37
2007,不分男女,雲林縣,眼及淚腺,0.19,0.28
2007,不分男女,嘉義縣,眼及淚腺,0.44,0.36
2007,不分男女,屏東縣,眼及淚腺,0.6,0.56
2007,不分男女,花蓮縣,眼及淚腺,0.38,0.58
2007,男,全國,眼及淚腺,0.33,0.26
2007,男,台北市,眼及淚腺,0.56,0.39
2007,男,台中市,眼及淚腺,0.21,0.23
2007,男,台南市,眼及淚腺,0.41,0.32
2007,男,高雄市,眼及淚腺,0.22,0.14
2007,男,新竹市,眼及淚腺,1.09,1
2007,男,新北市,眼及淚腺,0.36,0.26
2007,男,桃園縣,眼及淚腺,0.16,0.1
2007,男,新竹縣,眼及淚腺,0.56,0.39
2007,男,彰化縣,眼及淚腺,0.26,0.15
2007,男,南投縣,眼及淚腺,0.71,0.36
2007,男,雲林縣,眼及淚腺,0.21,0.26
2007,男,屏東縣,眼及淚腺,0.93,0.87
2007,男,花蓮縣,眼及淚腺,0.31,0.56
2007,女,全國,眼及淚腺,0.22,0.21
2007,女,台北市,眼及淚腺,0.1,0.15
2007,女,台中市,眼及淚腺,0.3,0.23
2007,女,台南市,眼及淚腺,0.24,0.11
2007,女,高雄市,眼及淚腺,0.18,0.22
2007,女,新北市,眼及淚腺,0.09,0.11
2007,女,桃園縣,眼及淚腺,0.35,0.31
2007,女,新竹縣,眼及淚腺,1,0.84
2007,女,宜蘭縣,眼及淚腺,0.35,0.45
2007,女,苗栗縣,眼及淚腺,0.19,0.37
2007,女,南投縣,眼及淚腺,0.42,0.39
2007,女,雲林縣,眼及淚腺,0.12,0.29
2007,女,嘉義縣,眼及淚腺,0.89,0.76
2007,女,屏東縣,眼及淚腺,0.22,0.23
2007,女,花蓮縣,眼及淚腺,0.44,0.61
2008,不分男女,全國,眼及淚腺,0.24,0.23
2008,不分男女,台北市,眼及淚腺,0.21,0.23
2008,不分男女,台中市,眼及淚腺,0.22,0.15
2008,不分男女,台南市,眼及淚腺,0.32,0.27
2008,不分男女,高雄市,眼及淚腺,0.34,0.29
2008,不分男女,基隆市,眼及淚腺,0.56,0.77
2008,不分男女,新北市,眼及淚腺,0.16,0.16
2008,不分男女,桃園縣,眼及淚腺,0.26,0.2
2008,不分男女,新竹縣,眼及淚腺,0.3,0.4
2008,不分男女,宜蘭縣,眼及淚腺,0.16,0.22
2008,不分男女,苗栗縣,眼及淚腺,0.4,0.54
2008,不分男女,彰化縣,眼及淚腺,0.37,0.38
2008,不分男女,雲林縣,眼及淚腺,0.11,0.14
2008,不分男女,嘉義縣,眼及淚腺,0.09,0.18
2008,不分男女,屏東縣,眼及淚腺,0.27,0.34
2008,男,全國,眼及淚腺,0.34,0.32
2008,男,台北市,眼及淚腺,0.31,0.31
2008,男,台中市,眼及淚腺,0.3,0.23
2008,男,台南市,眼及淚腺,0.42,0.42
2008,男,高雄市,眼及淚腺,0.46,0.43
2008,男,基隆市,眼及淚腺,0.83,1.02
2008,男,新北市,眼及淚腺,0.22,0.21
2008,男,桃園縣,眼及淚腺,0.5,0.4
2008,男,新竹縣,眼及淚腺,0.35,0.38
2008,男,宜蘭縣,眼及淚腺,0.33,0.42
2008,男,苗栗縣,眼及淚腺,0.35,0.34
2008,男,彰化縣,眼及淚腺,0.62,0.59
2008,男,雲林縣,眼及淚腺,0.19,0.26
2008,男,嘉義縣,眼及淚腺,0.24,0.35
2008,男,屏東縣,眼及淚腺,0.21,0.22
2008,女,全國,眼及淚腺,0.14,0.13
2008,女,台北市,眼及淚腺,0.11,0.15
2008,女,台中市,眼及淚腺,0.15,0.08
2008,女,台南市,眼及淚腺,0.24,0.11
2008,女,高雄市,眼及淚腺,0.22,0.15
2008,女,基隆市,眼及淚腺,0.32,0.52
2008,女,新北市,眼及淚腺,0.1,0.1
2008,女,新竹縣,眼及淚腺,0.22,0.41
2008,女,苗栗縣,眼及淚腺,0.44,0.75
2008,女,彰化縣,眼及淚腺,0.13,0.16
2008,女,屏東縣,眼及淚腺,0.33,0.47
2009,不分男女,全國,眼及淚腺,0.22,0.21
2009,不分男女,台北市,眼及淚腺,0.33,0.35
2009,不分男女,台中市,眼及淚腺,0.07,0.08
2009,不分男女,高雄市,眼及淚腺,0.25,0.25
2009,不分男女,新竹市,眼及淚腺,0.55,0.49
2009,不分男女,嘉義市,眼及淚腺,0.28,0.37
2009,不分男女,新北市,眼及淚腺,0.2,0.18
2009,不分男女,桃園縣,眼及淚腺,0.15,0.15
2009,不分男女,新竹縣,眼及淚腺,0.44,0.39
2009,不分男女,苗栗縣,眼及淚腺,0.34,0.36
2009,不分男女,彰化縣,眼及淚腺,0.23,0.23
2009,不分男女,南投縣,眼及淚腺,0.09,0.19
2009,不分男女,雲林縣,眼及淚腺,0.46,0.28
2009,不分男女,嘉義縣,眼及淚腺,0.37,0.55
2009,不分男女,屏東縣,眼及淚腺,0.26,0.11
2009,不分男女,澎湖縣,眼及淚腺,1.21,1.04
2009,不分男女,花蓮縣,眼及淚腺,0.25,0.29
2009,不分男女,台東縣,眼及淚腺,1.16,0.86
2009,男,全國,眼及淚腺,0.21,0.22
2009,男,台北市,眼及淚腺,0.21,0.16
2009,男,台中市,眼及淚腺,0.07,0.08
2009,男,高雄市,眼及淚腺,0.33,0.43
2009,男,新竹市,眼及淚腺,1.08,0.98
2009,男,新北市,眼及淚腺,0.16,0.21
2009,男,桃園縣,眼及淚腺,0.22,0.2
2009,男,新竹縣,眼及淚腺,0.29,0.38
2009,男,苗栗縣,眼及淚腺,0.26,0.34
2009,男,彰化縣,眼及淚腺,0.28,0.15
2009,男,南投縣,眼及淚腺,0.19,0.37
2009,男,嘉義縣,眼及淚腺,0.68,1.05
2009,男,澎湖縣,眼及淚腺,2.42,2.02
2009,男,台東縣,眼及淚腺,0.61,0.82
2009,女,全國,眼及淚腺,0.25,0.2
2009,女,台北市,眼及淚腺,0.44,0.52
2009,女,台中市,眼及淚腺,0.08,0.08
2009,女,高雄市,眼及淚腺,0.16,0.07
2009,女,嘉義市,眼及淚腺,0.54,0.72
2009,女,新北市,眼及淚腺,0.26,0.15
2009,女,桃園縣,眼及淚腺,0.11,0.1
2009,女,新竹縣,眼及淚腺,0.61,0.4
2009,女,苗栗縣,眼及淚腺,0.42,0.37
2009,女,彰化縣,眼及淚腺,0.15,0.31
2009,女,雲林縣,眼及淚腺,0.96,0.58
2009,女,屏東縣,眼及淚腺,0.54,0.23
2009,女,花蓮縣,眼及淚腺,0.49,0.61
2009,女,台東縣,眼及淚腺,1.85,0.9
2010,不分男女,全國,眼及淚腺,0.33,0.27
2010,不分男女,台北市,眼及淚腺,0.56,0.53
2010,不分男女,台中市,眼及淚腺,0.22,0.15
2010,不分男女,台南市,眼及淚腺,0.19,0.21
2010,不分男女,高雄市,眼及淚腺,0.72,0.5
2010,不分男女,新竹市,眼及淚腺,0.55,0.48
2010,不分男女,新北市,眼及淚腺,0.22,0.21
2010,不分男女,桃園縣,眼及淚腺,0.59,0.4
2010,不分男女,新竹縣,眼及淚腺,0.3,0.19
2010,不分男女,苗栗縣,眼及淚腺,0.08,0.18
2010,不分男女,彰化縣,眼及淚腺,0.1,0.15
2010,不分男女,南投縣,眼及淚腺,0.17,0.19
2010,不分男女,嘉義縣,眼及淚腺,0.32,0.37
2010,不分男女,台東縣,眼及淚腺,0.77,0.43
2010,不分男女,金門縣,眼及淚腺,0.64,1.03
2010,男,全國,眼及淚腺,0.42,0.34
2010,男,台北市,眼及淚腺,0.87,0.79
2010,男,台中市,眼及淚腺,0.43,0.3
2010,男,台南市,眼及淚腺,0.17,0.21
2010,男,高雄市,眼及淚腺,1.25,0.79
2010,男,新北市,眼及淚腺,0.36,0.31
2010,男,桃園縣,眼及淚腺,0.18,0.1
2010,男,彰化縣,眼及淚腺,0.23,0.3
2010,男,嘉義縣,眼及淚腺,0.65,0.71
2010,男,台東縣,眼及淚腺,1.47,0.83
2010,女,全國,眼及淚腺,0.25,0.21
2010,女,台北市,眼及淚腺,0.28,0.29
2010,女,台南市,眼及淚腺,0.22,0.22
2010,女,高雄市,眼及淚腺,0.16,0.22
2010,女,新竹市,眼及淚腺,1.13,0.96
2010,女,新北市,眼及淚腺,0.08,0.1
2010,女,桃園縣,眼及淚腺,1.02,0.71
2010,女,新竹縣,眼及淚腺,0.64,0.4
2010,女,苗栗縣,眼及淚腺,0.14,0.37
2010,女,南投縣,眼及淚腺,0.35,0.39
2010,女,金門縣,眼及淚腺,1.02,2.11
2011,不分男女,全國,眼及淚腺,0.27,0.22
2011,不分男女,台北市,眼及淚腺,0.34,0.26
2011,不分男女,台中市,眼及淚腺,0.32,0.23
2011,不分男女,台南市,眼及淚腺,0.21,0.16
2011,不分男女,高雄市,眼及淚腺,0.19,0.11
2011,不分男女,新竹市,眼及淚腺,0.36,0.24
2011,不分男女,新北市,眼及淚腺,0.33,0.26
2011,不分男女,桃園縣,眼及淚腺,0.14,0.15
2011,不分男女,宜蘭縣,眼及淚腺,0.27,0.44
2011,不分男女,苗栗縣,眼及淚腺,0.74,0.71
2011,不分男女,彰化縣,眼及淚腺,0.23,0.15
2011,不分男女,雲林縣,眼及淚腺,0.11,0.14
2011,不分男女,嘉義縣,眼及淚腺,0.09,0.19
2011,不分男女,屏東縣,眼及淚腺,0.67,0.58
2011,不分男女,花蓮縣,眼及淚腺,0.22,0.3
2011,不分男女,台東縣,眼及淚腺,0.98,0.44
2011,男,全國,眼及淚腺,0.36,0.27
2011,男,台北市,眼及淚腺,0.46,0.39
2011,男,台中市,眼及淚腺,0.56,0.38
2011,男,台南市,眼及淚腺,0.24,0.11
2011,男,高雄市,眼及淚腺,0.22,0.14
2011,男,新竹市,眼及淚腺,0.68,0.48
2011,男,新北市,眼及淚腺,0.48,0.31
2011,男,桃園縣,眼及淚腺,0.27,0.3
2011,男,宜蘭縣,眼及淚腺,0.25,0.43
2011,男,彰化縣,眼及淚腺,0.14,0.15
2011,男,嘉義縣,眼及淚腺,0.2,0.36
2011,男,屏東縣,眼及淚腺,1.16,0.9
2011,男,台東縣,眼及淚腺,1.9,0.84
2011,女,全國,眼及淚腺,0.18,0.16
2011,女,台北市,眼及淚腺,0.22,0.15
2011,女,台中市,眼及淚腺,0.06,0.07
2011,女,台南市,眼及淚腺,0.17,0.21
2011,女,高雄市,眼及淚腺,0.17,0.07
2011,女,新北市,眼及淚腺,0.17,0.2
2011,女,宜蘭縣,眼及淚腺,0.3,0.44
2011,女,苗栗縣,眼及淚腺,1.51,1.48
2011,女,彰化縣,眼及淚腺,0.33,0.16
2011,女,雲林縣,眼及淚腺,0.24,0.29
2011,女,屏東縣,眼及淚腺,0.12,0.24
2011,女,花蓮縣,眼及淚腺,0.47,0.61
2012,不分男女,全國,眼及淚腺,0.19,0.2
2012,不分男女,台北市,眼及淚腺,0.44,0.41
2012,不分男女,台中市,眼及淚腺,0.24,0.19
2012,不分男女,台南市,眼及淚腺,0.15,0.21
2012,不分男女,高雄市,眼及淚腺,0.05,0.07
2012,不分男女,基隆市,眼及淚腺,0.15,0.27
2012,不分男女,新北市,眼及淚腺,0.18,0.2
2012,不分男女,桃園縣,眼及淚腺,0.2,0.2
2012,不分男女,新竹縣,眼及淚腺,0.15,0.19
2012,不分男女,苗栗縣,眼及淚腺,0.43,0.35
2012,不分男女,彰化縣,眼及淚腺,0.13,0.15
2012,不分男女,雲林縣,眼及淚腺,0.2,0.28
2012,不分男女,屏東縣,眼及淚腺,0.23,0.35
2012,不分男女,台東縣,眼及淚腺,0.29,0.44
2012,不分男女,金門縣,眼及淚腺,0.84,0.88
2012,男,全國,眼及淚腺,0.15,0.18
2012,男,台北市,眼及淚腺,0.24,0.23
2012,男,台中市,眼及淚腺,0.2,0.15
2012,男,台南市,眼及淚腺,0.08,0.11
2012,男,高雄市,眼及淚腺,0.06,0.07
2012,男,基隆市,眼及淚腺,0.3,0.53
2012,男,新北市,眼及淚腺,0.18,0.26
2012,男,桃園縣,眼及淚腺,0.13,0.2
2012,男,新竹縣,眼及淚腺,0.28,0.37
2012,男,彰化縣,眼及淚腺,0.11,0.15
2012,男,雲林縣,眼及淚腺,0.18,0.27
2012,男,屏東縣,眼及淚腺,0.13,0.23
2012,男,台東縣,眼及淚腺,0.6,0.85
2012,男,金門縣,眼及淚腺,1.7,1.75
2012,女,全國,眼及淚腺,0.24,0.22
2012,女,台北市,眼及淚腺,0.63,0.58
2012,女,台中市,眼及淚腺,0.27,0.22
2012,女,台南市,眼及淚腺,0.23,0.32
2012,女,高雄市,眼及淚腺,0.05,0.07
2012,女,新北市,眼及淚腺,0.19,0.15
2012,女,桃園縣,眼及淚腺,0.27,0.2
2012,女,苗栗縣,眼及淚腺,0.87,0.73
2012,女,彰化縣,眼及淚腺,0.14,0.16
2012,女,雲林縣,眼及淚腺,0.21,0.29
2012,女,屏東縣,眼及淚腺,0.33,0.48
1996,不分男女,全國,腦,2.44,2.39
1996,不分男女,台北市,腦,2.78,2.73
1996,不分男女,台中市,腦,2.17,2.08
1996,不分男女,台南市,腦,2.11,2.17
1996,不分男女,高雄市,腦,2.41,2.27
1996,不分男女,基隆市,腦,3.25,3.47
1996,不分男女,新竹市,腦,3.43,3.47
1996,不分男女,嘉義市,腦,3.45,3.42
1996,不分男女,新北市,腦,2.57,2.41
1996,不分男女,桃園縣,腦,2.55,2.36
1996,不分男女,新竹縣,腦,3.04,2.89
1996,不分男女,宜蘭縣,腦,2.98,3.01
1996,不分男女,苗栗縣,腦,1.9,1.96
1996,不分男女,彰化縣,腦,2.51,2.48
1996,不分男女,南投縣,腦,1.3,1.47
1996,不分男女,雲林縣,腦,1.35,1.33
1996,不分男女,嘉義縣,腦,3.44,3.54
1996,不分男女,屏東縣,腦,1.47,1.42
1996,不分男女,澎湖縣,腦,1.04,1.11
1996,不分男女,花蓮縣,腦,3.2,3.35
1996,不分男女,台東縣,腦,3.84,3.94
1996,男,全國,腦,2.82,2.8
1996,男,台北市,腦,3.13,3.15
1996,男,台中市,腦,2.47,2.39
1996,男,台南市,腦,2.45,2.49
1996,男,高雄市,腦,2.73,2.58
1996,男,基隆市,腦,2.76,2.59
1996,男,新竹市,腦,5,5.06
1996,男,嘉義市,腦,3.83,3.77
1996,男,新北市,腦,3.08,2.94
1996,男,桃園縣,腦,2.76,2.83
1996,男,新竹縣,腦,2.33,2.29
1996,男,宜蘭縣,腦,3.98,4.14
1996,男,苗栗縣,腦,2.32,2.38
1996,男,彰化縣,腦,3.33,3.28
1996,男,南投縣,腦,1.55,1.75
1996,男,雲林縣,腦,2.05,2.01
1996,男,嘉義縣,腦,4.11,4.01
1996,男,屏東縣,腦,1.49,1.46
1996,男,花蓮縣,腦,2.75,3.13
1996,男,台東縣,腦,5.68,5.83
1996,女,全國,腦,2.01,1.95
1996,女,台北市,腦,2.4,2.3
1996,女,台中市,腦,1.83,1.77
1996,女,台南市,腦,1.77,1.83
1996,女,高雄市,腦,2.03,1.95
1996,女,基隆市,腦,3.94,4.42
1996,女,新竹市,腦,1.8,1.78
1996,女,嘉義市,腦,3.09,3.07
1996,女,新北市,腦,2.03,1.88
1996,女,桃園縣,腦,2.22,1.85
1996,女,新竹縣,腦,3.84,3.56
1996,女,宜蘭縣,腦,1.83,1.79
1996,女,苗栗縣,腦,1.42,1.51
1996,女,彰化縣,腦,1.64,1.61
1996,女,南投縣,腦,0.99,1.15
1996,女,雲林縣,腦,0.65,0.56
1996,女,嘉義縣,腦,2.8,3
1996,女,屏東縣,腦,1.44,1.38
1996,女,澎湖縣,腦,2.35,2.34
1996,女,花蓮縣,腦,3.57,3.59
1996,女,台東縣,腦,1.72,1.72
1997,不分男女,全國,腦,2.49,2.42
1997,不分男女,台北市,腦,2.87,2.89
1997,不分男女,台中市,腦,2.7,2.51
1997,不分男女,台南市,腦,2.7,2.7
1997,不分男女,高雄市,腦,2.26,2.07
1997,不分男女,基隆市,腦,3.18,2.9
1997,不分男女,新竹市,腦,2.37,2.27
1997,不分男女,嘉義市,腦,3.11,3.04
1997,不分男女,新北市,腦,2.25,2.13
1997,不分男女,桃園縣,腦,3.08,2.79
1997,不分男女,新竹縣,腦,1.82,1.9
1997,不分男女,宜蘭縣,腦,0.39,0.43
1997,不分男女,苗栗縣,腦,3.17,3.21
1997,不分男女,彰化縣,腦,2.82,2.7
1997,不分男女,南投縣,腦,1.58,1.65
1997,不分男女,雲林縣,腦,2.44,2.39
1997,不分男女,嘉義縣,腦,2.51,2.82
1997,不分男女,屏東縣,腦,1.63,1.75
1997,不分男女,澎湖縣,腦,1.71,2.19
1997,不分男女,花蓮縣,腦,3.48,3.63
1997,不分男女,台東縣,腦,1.33,1.58
1997,不分男女,金門縣,腦,4.5,3.92
1997,男,全國,腦,2.97,2.89
1997,男,台北市,腦,3.49,3.55
1997,男,台中市,腦,3.11,2.93
1997,男,台南市,腦,3.1,3.11
1997,男,高雄市,腦,2.73,2.48
1997,男,基隆市,腦,4.07,3.58
1997,男,新竹市,腦,2.81,2.77
1997,男,嘉義市,腦,3.75,3.77
1997,男,新北市,腦,2.58,2.42
1997,男,桃園縣,腦,4.53,4.2
1997,男,新竹縣,腦,2.04,2.25
1997,男,宜蘭縣,腦,0.37,0.41
1997,男,苗栗縣,腦,4.34,4.41
1997,男,彰化縣,腦,3.4,3.27
1997,男,南投縣,腦,1.42,1.4
1997,男,雲林縣,腦,2.26,2.27
1997,男,嘉義縣,腦,3.67,4
1997,男,屏東縣,腦,0.83,0.84
1997,男,澎湖縣,腦,1.92,2.09
1997,男,花蓮縣,腦,5.6,5.77
1997,男,台東縣,腦,1,1.47
1997,男,金門縣,腦,3.53,3.77
1997,女,全國,腦,1.97,1.92
1997,女,台北市,腦,2.28,2.23
1997,女,台中市,腦,2.3,2.07
1997,女,台南市,腦,2.31,2.27
1997,女,高雄市,腦,1.77,1.62
1997,女,基隆市,腦,2.28,2.18
1997,女,新竹市,腦,1.88,1.75
1997,女,嘉義市,腦,2.35,2.3
1997,女,新北市,腦,1.91,1.84
1997,女,桃園縣,腦,1.32,1.28
1997,女,新竹縣,腦,1.51,1.5
1997,女,宜蘭縣,腦,0.41,0.45
1997,女,苗栗縣,腦,1.85,1.88
1997,女,彰化縣,腦,2.21,2.08
1997,女,南投縣,腦,1.77,1.92
1997,女,雲林縣,腦,2.72,2.54
1997,女,嘉義縣,腦,1.5,1.49
1997,女,屏東縣,腦,2.53,2.76
1997,女,澎湖縣,腦,1.46,2.3
1997,女,花蓮縣,腦,1.09,1.2
1997,女,台東縣,腦,1.48,1.72
1997,女,金門縣,腦,5.48,4.07
1998,不分男女,全國,腦,2.51,2.48
1998,不分男女,台北市,腦,2.17,2.23
1998,不分男女,台中市,腦,2.84,2.6
1998,不分男女,台南市,腦,2.74,2.63
1998,不分男女,高雄市,腦,1.69,1.64
1998,不分男女,基隆市,腦,1.44,1.31
1998,不分男女,新竹市,腦,2.6,2.53
1998,不分男女,嘉義市,腦,1.91,1.9
1998,不分男女,新北市,腦,3,2.92
1998,不分男女,桃園縣,腦,2.68,2.73
1998,不分男女,新竹縣,腦,3.48,3.74
1998,不分男女,宜蘭縣,腦,1.04,1.29
1998,不分男女,苗栗縣,腦,2.16,2.32
1998,不分男女,彰化縣,腦,2.99,3
1998,不分男女,南投縣,腦,2.92,2.93
